iter	Passed	Remaining
11255	482146	160372
11256	482185	160328
11257	482224	160284
11258	482262	160240
11259	482304	160196
11260	482342	160152
11261	482381	160108
11262	482419	160064
11263	482458	160020
11264	482498	159976
11265	482538	159932
11266	482577	159888
11267	482616	159844
11268	482655	159800
11269	482695	159756
11270	482731	159711
11271	482781	159670
11272	482821	159627
11273	482852	159580
11274	482891	159536
11275	482932	159492
11276	482971	159448
11277	483011	159404
11278	483051	159361
11279	483091	159317
11280	483131	159273
11281	483171	159229
11282	483212	159186
11283	483253	159142
11284	483296	159100
11285	483335	159056
11286	483373	159011
11287	483412	158967
11288	483450	158923
11289	483488	158878
11290	483527	158834
11291	483566	158790
11292	483605	158746
11293	483645	158702
11294	483686	158659
11295	483724	158615
11296	483763	158571
11297	483817	158531
11298	483857	158488
11299	483913	158449
11300	483963	158409
11301	484001	158364
11302	484043	158321
11303	484094	158281
11304	484147	158241
11305	484196	158201
11306	484233	158156
11307	484271	158111
11308	484310	158068
11309	484349	158023
11310	484388	157979
11311	484426	157935
11312	484465	157891
11313	484504	157847
11314	484559	157808
11315	484607	157767
11316	484645	157722
11317	484688	157679
11318	484726	157635
11319	484764	157591
11320	484803	157547
11321	484858	157508
11322	484897	157464
11323	484951	157425
11324	484990	157381
11325	485028	157336
11326	485067	157292
11327	485108	157249
11328	485148	157205
11329	485192	157162
11330	485232	157119
11331	485272	157075
11332	485311	157031
11333	485359	156990
11334	485400	156946
11335	485439	156902
11336	485499	156865
11337	485538	156821
11338	485577	156777
11339	485622	156735
11340	485653	156688
11341	485710	156650
11342	485775	156614
11343	485806	156568
11344	485846	156524
11345	485884	156480
11346	485916	156433
11347	485955	156389
11348	485995	156345
11349	486034	156301
11350	486073	156257
11351	486118	156215
11352	486170	156175
11353	486213	156133
11354	486271	156095
11355	486308	156050
11356	486345	156005
11357	486385	155962
11358	486427	155918
11359	486474	155877
11360	486548	155844
11361	486591	155801
11362	486647	155763
11363	486687	155719
11364	486727	155675
11365	486769	155632
11366	486808	155588
11367	486848	155544
11368	486887	155500
11369	486926	155456
11370	486965	155412
11371	487005	155368
11372	487044	155325
11373	487089	155282
11374	487131	155239
11375	487169	155195
11376	487208	155151
11377	487249	155107
11378	487288	155063
11379	487326	155019
11380	487366	154975
11381	487398	154929
11382	487438	154885
11383	487496	154847
11384	487536	154804
11385	487575	154760
11386	487616	154716
11387	487655	154672
11388	487693	154628
11389	487736	154585
11390	487771	154540
11391	487809	154495
11392	487848	154451
11393	487917	154417
11394	487958	154373
11395	487996	154329
11396	488035	154285
11397	488074	154241
11398	488113	154197
11399	488153	154153
11400	488192	154109
11401	488230	154065
11402	488267	154020
11403	488305	153976
11404	488344	153932
11405	488384	153888
11406	488424	153844
11407	488463	153800
11408	488502	153756
11409	488542	153713
11410	488582	153669
11411	488620	153625
11412	488659	153581
11413	488697	153536
11414	488736	153492
11415	488777	153449
11416	488812	153404
11417	488851	153360
11418	488889	153315
11419	488928	153271
11420	488966	153227
11421	489004	153183
11422	489042	153138
11423	489081	153094
11424	489121	153051
11425	489161	153007
11426	489200	152963
11427	489239	152919
11428	489281	152876
11429	489321	152832
11430	489360	152788
11431	489416	152749
11432	489456	152706
11433	489496	152662
11434	489536	152618
11435	489575	152574
11436	489612	152530
11437	489651	152486
11438	489690	152442
11439	489731	152398
11440	489775	152356
11441	489811	152311
11442	489861	152271
11443	489908	152229
11444	489948	152185
11445	489987	152141
11446	490026	152097
11447	490065	152053
11448	490102	152009
11449	490141	151965
11450	490182	151921
11451	490221	151877
11452	490260	151833
11453	490300	151790
11454	490339	151746
11455	490378	151702
11456	490419	151658
11457	490468	151618
11458	490508	151574
11459	490547	151530
11460	490586	151486
11461	490612	151438
11462	490655	151395
11463	490694	151351
11464	490735	151308
11465	490772	151263
11466	490810	151219
11467	490852	151176
11468	490892	151132
11469	490932	151089
11470	490971	151045
11471	491011	151001
11472	491051	150957
11473	491097	150915
11474	491163	150880
11475	491186	150831
11476	491225	150787
11477	491263	150743
11478	491304	150699
11479	491344	150656
11480	491384	150612
11481	491423	150568
11482	491462	150524
11483	491500	150480
11484	491536	150435
11485	491574	150391
11486	491611	150346
11487	491650	150302
11488	491692	150259
11489	491733	150216
11490	491769	150171
11491	491808	150127
11492	491847	150083
11493	491900	150043
11494	491940	150000
11495	491979	149956
11496	492018	149912
11497	492057	149868
11498	492098	149824
11499	492137	149781
11500	492175	149736
11501	492214	149692
11502	492252	149648
11503	492291	149604
11504	492345	149565
11505	492384	149521
11506	492422	149477
11507	492463	149433
11508	492503	149390
11509	492542	149346
11510	492580	149301
11511	492619	149257
11512	492659	149214
11513	492698	149170
11514	492739	149126
11515	492777	149082
11516	492838	149045
11517	492878	149001
11518	492918	148958
11519	492958	148914
11520	492997	148870
11521	493036	148826
11522	493085	148785
11523	493125	148742
11524	493164	148698
11525	493203	148654
11526	493242	148610
11527	493282	148566
11528	493321	148522
11529	493359	148478
11530	493397	148434
11531	493435	148390
11532	493479	148347
11533	493517	148303
11534	493555	148259
11535	493616	148221
11536	493655	148177
11537	493694	148134
11538	493732	148089
11539	493772	148046
11540	493810	148002
11541	493848	147957
11542	493886	147913
11543	493924	147869
11544	493963	147825
11545	494013	147784
11546	494048	147739
11547	494086	147695
11548	494125	147651
11549	494165	147607
11550	494204	147563
11551	494229	147515
11552	494267	147471
11553	494311	147429
11554	494361	147388
11555	494411	147347
11556	494448	147303
11557	494511	147266
11558	494548	147222
11559	494586	147178
11560	494624	147133
11561	494663	147089
11562	494710	147048
11563	494748	147004
11564	494787	146960
11565	494825	146916
11566	494864	146872
11567	494910	146830
11568	494951	146786
11569	494990	146742
11570	495028	146698
11571	495081	146659
11572	495134	146619
11573	495183	146578
11574	495220	146533
11575	495263	146491
11576	495302	146447
11577	495340	146403
11578	495379	146359
11579	495419	146315
11580	495455	146270
11581	495492	146226
11582	495537	146184
11583	495573	146139
11584	495591	146089
11585	495625	146044
11586	495676	146003
11587	495715	145959
11588	495740	145911
11589	495778	145867
11590	495819	145824
11591	495855	145779
11592	495895	145735
11593	495948	145696
11594	495999	145655
11595	496057	145617
11596	496098	145574
11597	496115	145523
11598	496158	145481
11599	496196	145436
11600	496234	145392
11601	496273	145348
11602	496312	145304
11603	496377	145268
11604	496421	145226
11605	496460	145182
11606	496498	145138
11607	496536	145094
11608	496574	145050
11609	496615	145006
11610	496653	144962
11611	496693	144918
11612	496732	144874
11613	496757	144827
11614	496781	144778
11615	496820	144735
11616	496858	144690
11617	496897	144646
11618	496942	144604
11619	496981	144560
11620	497021	144517
11621	497061	144473
11622	497101	144430
11623	497140	144386
11624	497220	144354
11625	497276	144315
11626	497318	144272
11627	497356	144228
11628	497395	144184
11629	497434	144140
11630	497459	144092
11631	497497	144048
11632	497537	144005
11633	497576	143961
11634	497603	143913
11635	497642	143869
11636	497681	143825
11637	497720	143782
11638	497761	143738
11639	497799	143694
11640	497838	143650
11641	497878	143607
11642	497896	143557
11643	497935	143513
11644	497977	143470
11645	498029	143430
11646	498067	143386
11647	498092	143338
11648	498131	143294
11649	498169	143250
11650	498212	143207
11651	498251	143163
11652	498289	143119
11653	498328	143075
11654	498367	143032
11655	498405	142988
11656	498444	142944
11657	498483	142900
11658	498523	142856
11659	498564	142813
11660	498603	142769
11661	498642	142725
11662	498661	142676
11663	498700	142632
11664	498739	142588
11665	498779	142545
11666	498819	142501
11667	498859	142457
11668	498898	142414
11669	498937	142370
11670	498976	142326
11671	499014	142282
11672	499054	142238
11673	499093	142194
11674	499131	142150
11675	499169	142106
11676	499207	142062
11677	499245	142018
11678	499285	141975
11679	499324	141931
11680	499365	141887
11681	499384	141838
11682	499421	141794
11683	499460	141750
11684	499518	141711
11685	499560	141669
11686	499601	141625
11687	499639	141581
11688	499677	141537
11689	499716	141493
11690	499754	141449
11691	499793	141405
11692	499835	141362
11693	499872	141318
11694	499910	141274
11695	499949	141230
11696	499990	141187
11697	500028	141143
11698	500069	141100
11699	500108	141056
11700	500145	141011
11701	500184	140968
11702	500235	140927
11703	500274	140883
11704	500313	140839
11705	500351	140795
11706	500390	140752
11707	500452	140714
11708	500483	140668
11709	500521	140624
11710	500562	140581
11711	500602	140537
11712	500639	140493
11713	500678	140449
11714	500717	140405
11715	500757	140362
11716	500798	140319
11717	500841	140276
11718	500878	140232
11719	500917	140188
11720	500967	140147
11721	501005	140103
11722	501055	140063
11723	501099	140020
11724	501137	139976
11725	501183	139934
11726	501223	139891
11727	501262	139847
11728	501311	139806
11729	501349	139762
11730	501388	139718
11731	501428	139675
11732	501465	139630
11733	501504	139586
11734	501529	139539
11735	501576	139497
11736	501619	139455
11737	501673	139415
11738	501711	139371
11739	501750	139327
11740	501789	139283
11741	501832	139241
11742	501869	139196
11743	501909	139153
11744	501947	139109
11745	501986	139065
11746	502029	139022
11747	502068	138979
11748	502081	138928
11749	502119	138884
11750	502157	138840
11751	502201	138797
11752	502239	138753
11753	502279	138710
11754	502319	138666
11755	502359	138623
11756	502398	138579
11757	502438	138535
11758	502477	138492
11759	502516	138448
11760	502542	138400
11761	502580	138356
11762	502621	138313
11763	502661	138270
11764	502679	138220
11765	502719	138177
11766	502759	138133
11767	502799	138090
11768	502841	138047
11769	502891	138006
11770	502930	137962
11771	502969	137919
11772	503008	137875
11773	503047	137831
11774	503085	137787
11775	503123	137743
11776	503161	137699
11777	503199	137655
11778	503239	137612
11779	503278	137568
11780	503317	137524
11781	503358	137481
11782	503397	137437
11783	503437	137394
11784	503477	137351
11785	503527	137310
11786	503566	137266
11787	503605	137222
11788	503647	137179
11789	503687	137136
11790	503726	137092
11791	503765	137048
11792	503804	137004
11793	503844	136961
11794	503880	136917
11795	503919	136873
11796	503959	136829
11797	503998	136786
11798	504036	136742
11799	504075	136698
11800	504115	136655
11801	504154	136611
11802	504194	136567
11803	504232	136523
11804	504272	136480
11805	504310	136436
11806	504350	136392
11807	504389	136349
11808	504428	136305
11809	504466	136261
11810	504503	136217
11811	504542	136173
11812	504580	136129
11813	504619	136085
11814	504660	136042
11815	504708	136001
11816	504747	135957
11817	504787	135914
11818	504829	135871
11819	504866	135827
11820	504906	135783
11821	504964	135745
11822	504983	135695
11823	505012	135649
11824	505050	135605
11825	505090	135561
11826	505108	135512
11827	505146	135468
11828	505191	135426
11829	505239	135385
11830	505260	135336
11831	505323	135299
11832	505372	135258
11833	505415	135216
11834	505458	135173
11835	505497	135129
11836	505536	135086
11837	505576	135042
11838	505622	135000
11839	505661	134957
11840	505704	134914
11841	505743	134870
11842	505799	134831
11843	505838	134787
11844	505888	134746
11845	505942	134707
11846	505973	134661
11847	506015	134618
11848	506055	134575
11849	506099	134532
11850	506137	134488
11851	506178	134445
11852	506233	134406
11853	506272	134362
11854	506301	134316
11855	506338	134271
11856	506377	134228
11857	506416	134184
11858	506453	134140
11859	506502	134099
11860	506527	134051
11861	506565	134007
11862	506603	133964
11863	506642	133920
11864	506682	133876
11865	506720	133833
11866	506759	133789
11867	506797	133745
11868	506816	133696
11869	506852	133652
11870	506890	133608
11871	506929	133564
11872	506968	133520
11873	507035	133484
11874	507075	133440
11875	507148	133406
11876	507186	133362
11877	507223	133318
11878	507261	133274
11879	507330	133238
11880	507375	133196
11881	507413	133152
11882	507465	133112
11883	507509	133069
11884	507549	133026
11885	507588	132982
11886	507628	132939
11887	507667	132895
11888	507708	132852
11889	507749	132809
11890	507787	132765
11891	507831	132722
11892	507867	132678
11893	507905	132634
11894	507943	132590
11895	508003	132552
11896	508042	132508
11897	508081	132465
11898	508134	132424
11899	508172	132381
11900	508202	132335
11901	508256	132295
11902	508295	132251
11903	508335	132208
11904	508373	132164
11905	508412	132120
11906	508454	132077
11907	508494	132034
11908	508535	131991
11909	508573	131947
11910	508610	131903
11911	508649	131859
11912	508688	131815
11913	508727	131772
11914	508767	131728
11915	508807	131685
11916	508842	131640
11917	508888	131598
11918	508919	131553
11919	508958	131509
11920	508997	131465
11921	509075	131432
11922	509115	131388
11923	509155	131345
11924	509195	131301
11925	509241	131260
11926	509279	131216
11927	509324	131174
11928	509368	131131
11929	509408	131088
11930	509452	131045
11931	509488	131001
11932	509527	130957
11933	509566	130914
11934	509604	130870
11935	509643	130826
11936	509674	130781
11937	509713	130737
11938	509757	130695
11939	509796	130651
11940	509835	130607
11941	509880	130565
11942	509925	130523
11943	509965	130479
11944	510004	130436
11945	510052	130395
11946	510077	130347
11947	510133	130308
11948	510175	130265
11949	510219	130223
11950	510257	130179
11951	510296	130135
11952	510348	130095
11953	510387	130051
11954	510427	130008
11955	510465	129964
11956	510504	129920
11957	510542	129877
11958	510582	129833
11959	510620	129789
11960	510659	129746
11961	510699	129702
11962	510739	129659
11963	510780	129616
11964	510820	129572
11965	510872	129532
11966	510929	129493
11967	510989	129455
11968	511028	129411
11969	511071	129369
11970	511114	129326
11971	511156	129283
11972	511197	129240
11973	511239	129197
11974	511283	129155
11975	511322	129111
11976	511360	129067
11977	511400	129024
11978	511441	128981
11979	511481	128937
11980	511522	128894
11981	511561	128851
11982	511600	128807
11983	511638	128763
11984	511677	128719
11985	511718	128676
11986	511758	128633
11987	511799	128590
11988	511839	128546
11989	511880	128503
11990	511922	128460
11991	511948	128413
11992	511988	128370
11993	512028	128327
11994	512068	128284
11995	512108	128240
11996	512167	128202
11997	512206	128158
11998	512246	128114
11999	512293	128073
12000	512332	128029
12001	512372	127986
12002	512411	127942
12003	512450	127899
12004	512490	127855
12005	512530	127812
12006	512569	127768
12007	512613	127726
12008	512653	127683
12009	512692	127639
12010	512731	127596
12011	512770	127552
12012	512811	127509
12013	512853	127466
12014	512893	127423
12015	512932	127379
12016	512971	127335
12017	513009	127291
12018	513041	127246
12019	513080	127202
12020	513119	127159
12021	513158	127115
12022	513197	127072
12023	513237	127028
12024	513277	126985
12025	513316	126941
12026	513336	126893
12027	513373	126849
12028	513419	126807
12029	513457	126763
12030	513496	126720
12031	513534	126676
12032	513573	126632
12033	513616	126590
12034	513654	126546
12035	513693	126502
12036	513732	126459
12037	513771	126415
12038	513810	126371
12039	513852	126329
12040	513892	126285
12041	513930	126242
12042	513974	126199
12043	514012	126155
12044	514053	126112
12045	514095	126069
12046	514156	126031
12047	514199	125989
12048	514245	125947
12049	514263	125898
12050	514286	125851
12051	514326	125807
12052	514366	125764
12053	514404	125720
12054	514422	125671
12055	514461	125628
12056	514501	125584
12057	514540	125541
12058	514582	125498
12059	514621	125454
12060	514660	125411
12061	514701	125368
12062	514747	125326
12063	514786	125282
12064	514824	125239
12065	514868	125196
12066	514908	125153
12067	514946	125109
12068	514971	125062
12069	515010	125019
12070	515053	124976
12071	515093	124933
12072	515132	124889
12073	515173	124846
12074	515209	124802
12075	515246	124758
12076	515284	124714
12077	515323	124670
12078	515364	124627
12079	515389	124580
12080	515427	124537
12081	515465	124493
12082	515504	124449
12083	515543	124406
12084	515582	124362
12085	515624	124319
12086	515664	124276
12087	515704	124233
12088	515744	124189
12089	515785	124146
12090	515840	124107
12091	515895	124067
12092	515937	124024
12093	515977	123981
12094	516015	123937
12095	516057	123894
12096	516082	123847
12097	516120	123804
12098	516156	123759
12099	516214	123720
12100	516258	123678
12101	516298	123635
12102	516337	123591
12103	516375	123547
12104	516407	123502
12105	516455	123461
12106	516495	123417
12107	516534	123374
12108	516574	123331
12109	516612	123287
12110	516652	123244
12111	516691	123200
12112	516732	123157
12113	516772	123114
12114	516841	123077
12115	516886	123035
12116	516924	122991
12117	516961	122948
12118	517000	122904
12119	517038	122860
12120	517089	122819
12121	517127	122776
12122	517166	122732
12123	517203	122688
12124	517241	122644
12125	517280	122601
12126	517318	122557
12127	517356	122513
12128	517393	122469
12129	517432	122426
12130	517496	122388
12131	517560	122351
12132	517607	122309
12133	517651	122267
12134	517690	122223
12135	517731	122180
12136	517770	122137
12137	517814	122094
12138	517853	122051
12139	517892	122007
12140	517936	121965
12141	517975	121921
12142	518015	121878
12143	518067	121838
12144	518107	121794
12145	518146	121751
12146	518189	121708
12147	518239	121667
12148	518271	121622
12149	518309	121578
12150	518362	121538
12151	518400	121494
12152	518439	121451
12153	518478	121407
12154	518516	121363
12155	518565	121322
12156	518603	121278
12157	518641	121235
12158	518679	121191
12159	518720	121148
12160	518764	121106
12161	518801	121062
12162	518844	121019
12163	518882	120975
12164	518924	120932
12165	518965	120889
12166	519005	120846
12167	519045	120803
12168	519071	120756
12169	519112	120713
12170	519152	120670
12171	519192	120627
12172	519238	120585
12173	519276	120541
12174	519315	120498
12175	519354	120454
12176	519392	120411
12177	519432	120367
12178	519470	120324
12179	519508	120280
12180	519555	120238
12181	519594	120195
12182	519633	120151
12183	519673	120108
12184	519715	120065
12185	519753	120021
12186	519778	119975
12187	519832	119935
12188	519871	119891
12189	519911	119848
12190	519957	119806
12191	519993	119762
12192	520032	119718
12193	520070	119675
12194	520119	119633
12195	520145	119587
12196	520184	119543
12197	520236	119503
12198	520275	119460
12199	520330	119420
12200	520369	119376
12201	520408	119333
12202	520455	119291
12203	520495	119248
12204	520535	119204
12205	520574	119161
12206	520613	119118
12207	520653	119074
12208	520692	119031
12209	520742	118990
12210	520799	118950
12211	520821	118903
12212	520875	118863
12213	520915	118820
12214	520956	118777
12215	520996	118733
12216	521037	118690
12217	521080	118648
12218	521118	118604
12219	521158	118561
12220	521198	118518
12221	521242	118475
12222	521282	118432
12223	521344	118394
12224	521389	118352
12225	521429	118308
12226	521482	118268
12227	521523	118225
12228	521562	118182
12229	521600	118138
12230	521653	118098
12231	521692	118054
12232	521731	118011
12233	521770	117967
12234	521811	117924
12235	521849	117881
12236	521888	117837
12237	521926	117793
12238	521967	117750
12239	522007	117707
12240	522046	117664
12241	522110	117626
12242	522148	117582
12243	522187	117539
12244	522225	117495
12245	522263	117451
12246	522301	117407
12247	522319	117359
12248	522358	117316
12249	522396	117272
12250	522444	117231
12251	522482	117187
12252	522521	117144
12253	522559	117100
12254	522597	117056
12255	522636	117013
12256	522668	116968
12257	522692	116921
12258	522730	116877
12259	522768	116834
12260	522807	116790
12261	522845	116746
12262	522882	116703
12263	522920	116659
12264	522957	116615
12265	522998	116572
12266	523037	116529
12267	523075	116485
12268	523114	116441
12269	523153	116398
12270	523217	116360
12271	523260	116317
12272	523298	116274
12273	523337	116230
12274	523376	116187
12275	523415	116143
12276	523454	116100
12277	523493	116057
12278	523535	116014
12279	523573	115970
12280	523610	115926
12281	523649	115883
12282	523688	115839
12283	523727	115796
12284	523778	115755
12285	523816	115712
12286	523879	115673
12287	523917	115630
12288	523956	115586
12289	524010	115546
12290	524068	115507
12291	524108	115464
12292	524159	115423
12293	524198	115380
12294	524237	115336
12295	524276	115293
12296	524314	115249
12297	524352	115205
12298	524389	115161
12299	524428	115118
12300	524467	115074
12301	524492	115028
12302	524530	114984
12303	524548	114936
12304	524585	114892
12305	524623	114849
12306	524662	114805
12307	524700	114762
12308	524738	114718
12309	524778	114675
12310	524816	114631
12311	524854	114588
12312	524892	114544
12313	524929	114500
12314	524968	114457
12315	525006	114413
12316	525053	114371
12317	525092	114328
12318	525122	114283
12319	525161	114239
12320	525201	114196
12321	525254	114156
12322	525286	114111
12323	525332	114069
12324	525388	114029
12325	525426	113985
12326	525463	113942
12327	525501	113898
12328	525547	113856
12329	525585	113812
12330	525624	113769
12331	525662	113725
12332	525681	113678
12333	525734	113637
12334	525796	113599
12335	525848	113558
12336	525885	113514
12337	525923	113471
12338	525964	113428
12339	526005	113385
12340	526045	113342
12341	526091	113300
12342	526129	113256
12343	526167	113212
12344	526207	113169
12345	526244	113126
12346	526282	113082
12347	526321	113038
12348	526359	112995
12349	526398	112951
12350	526447	112910
12351	526487	112867
12352	526527	112824
12353	526565	112780
12354	526619	112740
12355	526658	112697
12356	526715	112657
12357	526755	112614
12358	526794	112571
12359	526836	112528
12360	526875	112484
12361	526915	112441
12362	526953	112398
12363	526993	112354
12364	527033	112311
12365	527069	112267
12366	527108	112224
12367	527147	112180
12368	527186	112137
12369	527239	112097
12370	527279	112053
12371	527318	112010
12372	527357	111967
12373	527396	111923
12374	527437	111880
12375	527475	111837
12376	527515	111793
12377	527569	111753
12378	527611	111710
12379	527649	111667
12380	527688	111624
12381	527728	111580
12382	527766	111537
12383	527812	111495
12384	527853	111452
12385	527892	111409
12386	527932	111365
12387	527971	111322
12388	528009	111278
12389	528053	111236
12390	528093	111193
12391	528132	111149
12392	528170	111106
12393	528224	111066
12394	528263	111022
12395	528303	110979
12396	528341	110935
12397	528380	110892
12398	528428	110851
12399	528466	110807
12400	528504	110763
12401	528543	110720
12402	528583	110677
12403	528623	110634
12404	528662	110590
12405	528701	110547
12406	528742	110504
12407	528780	110461
12408	528818	110417
12409	528857	110373
12410	528895	110330
12411	528934	110287
12412	528971	110243
12413	529011	110200
12414	529063	110159
12415	529103	110116
12416	529141	110072
12417	529179	110029
12418	529218	109985
12419	529256	109942
12420	529296	109899
12421	529335	109855
12422	529373	109812
12423	529411	109768
12424	529451	109725
12425	529495	109682
12426	529533	109639
12427	529573	109596
12428	529617	109553
12429	529656	109510
12430	529696	109467
12431	529737	109424
12432	529778	109381
12433	529816	109337
12434	529854	109294
12435	529895	109251
12436	529934	109208
12437	529972	109164
12438	530011	109121
12439	530050	109077
12440	530091	109035
12441	530135	108992
12442	530174	108949
12443	530213	108905
12444	530252	108862
12445	530290	108819
12446	530334	108776
12447	530373	108733
12448	530411	108689
12449	530450	108646
12450	530488	108602
12451	530526	108559
12452	530565	108515
12453	530603	108472
12454	530659	108432
12455	530712	108392
12456	530761	108350
12457	530801	108307
12458	530837	108263
12459	530879	108220
12460	530919	108177
12461	530958	108134
12462	530996	108090
12463	531038	108048
12464	531087	108006
12465	531131	107964
12466	531171	107921
12467	531210	107878
12468	531249	107834
12469	531297	107793
12470	531337	107750
12471	531376	107706
12472	531415	107663
12473	531453	107619
12474	531491	107576
12475	531529	107532
12476	531568	107489
12477	531607	107446
12478	531644	107402
12479	531683	107359
12480	531721	107315
12481	531759	107272
12482	531798	107228
12483	531836	107185
12484	531876	107142
12485	531916	107098
12486	531954	107055
12487	531993	107012
12488	532031	106968
12489	532072	106925
12490	532108	106881
12491	532146	106838
12492	532186	106795
12493	532222	106751
12494	532261	106707
12495	532299	106664
12496	532338	106620
12497	532385	106579
12498	532441	106539
12499	532484	106496
12500	532521	106453
12501	532560	106409
12502	532598	106366
12503	532637	106322
12504	532675	106279
12505	532713	106236
12506	532752	106192
12507	532793	106149
12508	532830	106106
12509	532868	106062
12510	532899	106017
12511	532937	105974
12512	532977	105930
12513	533015	105887
12514	533054	105844
12515	533091	105800
12516	533127	105756
12517	533166	105713
12518	533206	105670
12519	533244	105626
12520	533282	105583
12521	533322	105540
12522	533360	105496
12523	533397	105452
12524	533436	105409
12525	533475	105366
12526	533513	105322
12527	533551	105279
12528	533590	105236
12529	533635	105193
12530	533688	105153
12531	533727	105110
12532	533766	105066
12533	533804	105023
12534	533842	104979
12535	533881	104936
12536	533920	104893
12537	533959	104849
12538	533997	104806
12539	534037	104763
12540	534078	104720
12541	534117	104677
12542	534154	104633
12543	534206	104592
12544	534227	104545
12545	534264	104502
12546	534301	104458
12547	534339	104415
12548	534377	104371
12549	534415	104328
12550	534453	104284
12551	534490	104240
12552	534528	104197
12553	534566	104154
12554	534605	104110
12555	534658	104070
12556	534696	104026
12557	534734	103983
12558	534769	103939
12559	534809	103896
12560	534846	103852
12561	534882	103808
12562	534919	103764
12563	534954	103720
12564	534992	103677
12565	535030	103633
12566	535072	103591
12567	535108	103547
12568	535145	103503
12569	535183	103460
12570	535221	103416
12571	535262	103373
12572	535299	103330
12573	535338	103287
12574	535377	103243
12575	535415	103200
12576	535452	103156
12577	535492	103113
12578	535536	103071
12579	535576	103028
12580	535622	102986
12581	535682	102947
12582	535750	102909
12583	535799	102868
12584	535854	102827
12585	535899	102785
12586	535954	102745
12587	535992	102702
12588	536032	102658
12589	536072	102615
12590	536118	102573
12591	536156	102530
12592	536208	102489
12593	536252	102447
12594	536301	102406
12595	536345	102363
12596	536381	102320
12597	536419	102276
12598	536438	102229
12599	536481	102186
12600	536524	102144
12601	536564	102101
12602	536604	102058
12603	536654	102017
12604	536694	101974
12605	536747	101933
12606	536785	101890
12607	536824	101846
12608	536865	101803
12609	536905	101760
12610	536945	101717
12611	536985	101674
12612	537027	101631
12613	537067	101588
12614	537107	101545
12615	537151	101503
12616	537189	101460
12617	537227	101416
12618	537247	101369
12619	537286	101326
12620	537328	101283
12621	537370	101241
12622	537409	101198
12623	537450	101155
12624	537497	101113
12625	537536	101070
12626	537575	101026
12627	537614	100983
12628	537654	100940
12629	537693	100897
12630	537732	100854
12631	537776	100811
12632	537815	100768
12633	537854	100725
12634	537894	100682
12635	537940	100640
12636	537979	100597
12637	538018	100553
12638	538058	100510
12639	538097	100467
12640	538136	100424
12641	538173	100380
12642	538211	100337
12643	538252	100294
12644	538289	100250
12645	538330	100207
12646	538367	100164
12647	538405	100120
12648	538446	100078
12649	538482	100034
12650	538520	99990
12651	538558	99947
12652	538598	99904
12653	538637	99861
12654	538675	99817
12655	538715	99774
12656	538754	99731
12657	538793	99688
12658	538836	99645
12659	538875	99602
12660	538914	99559
12661	538954	99516
12662	538991	99472
12663	539029	99429
12664	539066	99385
12665	539116	99344
12666	539159	99302
12667	539195	99258
12668	539253	99218
12669	539290	99174
12670	539339	99133
12671	539384	99091
12672	539422	99048
12673	539460	99004
12674	539498	98961
12675	539538	98918
12676	539577	98874
12677	539615	98831
12678	539658	98789
12679	539697	98745
12680	539751	98705
12681	539788	98661
12682	539826	98618
12683	539878	98577
12684	539919	98534
12685	539956	98491
12686	539994	98447
12687	540033	98404
12688	540071	98361
12689	540109	98317
12690	540149	98274
12691	540185	98231
12692	540237	98190
12693	540276	98146
12694	540316	98103
12695	540354	98060
12696	540396	98017
12697	540436	97974
12698	540476	97931
12699	540515	97888
12700	540577	97849
12701	540636	97809
12702	540682	97768
12703	540722	97724
12704	540759	97681
12705	540798	97638
12706	540839	97595
12707	540875	97551
12708	540917	97508
12709	540954	97465
12710	540991	97421
12711	541027	97378
12712	541089	97339
12713	541129	97296
12714	541171	97253
12715	541210	97210
12716	541263	97169
12717	541301	97126
12718	541340	97082
12719	541373	97038
12720	541414	96995
12721	541452	96952
12722	541490	96909
12723	541529	96865
12724	541567	96822
12725	541607	96779
12726	541646	96736
12727	541689	96693
12728	541727	96650
12729	541765	96607
12730	541804	96563
12731	541854	96522
12732	541897	96480
12733	541936	96437
12734	541976	96393
12735	542016	96350
12736	542058	96308
12737	542097	96265
12738	542144	96223
12739	542185	96180
12740	542224	96137
12741	542265	96094
12742	542308	96052
12743	542348	96008
12744	542384	95965
12745	542421	95921
12746	542454	95877
12747	542493	95834
12748	542526	95789
12749	542559	95745
12750	542593	95701
12751	542631	95658
12752	542669	95615
12753	542707	95571
12754	542745	95528
12755	542784	95485
12756	542822	95441
12757	542860	95398
12758	542899	95355
12759	542937	95311
12760	542976	95268
12761	543014	95225
12762	543052	95182
12763	543090	95138
12764	543128	95095
12765	543166	95051
12766	543203	95008
12767	543243	94965
12768	543280	94921
12769	543315	94878
12770	543346	94833
12771	543383	94790
12772	543423	94747
12773	543485	94707
12774	543522	94664
12775	543558	94620
12776	543577	94573
12777	543615	94530
12778	543657	94488
12779	543696	94444
12780	543733	94401
12781	543772	94358
12782	543811	94315
12783	543860	94273
12784	543900	94230
12785	543938	94187
12786	543970	94142
12787	544012	94100
12788	544053	94057
12789	544090	94014
12790	544135	93971
12791	544192	93931
12792	544233	93889
12793	544277	93846
12794	544317	93803
12795	544354	93760
12796	544393	93717
12797	544435	93674
12798	544476	93631
12799	544516	93588
12800	544555	93545
12801	544594	93502
12802	544631	93459
12803	544670	93415
12804	544708	93372
12805	544746	93329
12806	544786	93286
12807	544826	93243
12808	544864	93199
