iter	RMSE
12222	19063.40451
12223	19063.17884
12224	19062.98771
12225	19062.55992
12226	19062.18827
12227	19061.66366
12228	19061.33723
12229	19060.91066
12230	19060.58334
12231	19060.48453
12232	19060.18854
12233	19059.79566
12234	19059.61559
12235	19059.0582
12236	19058.65009
12237	19058.3892
12238	19058.01126
12239	19057.74135
12240	19057.40015
12241	19057.1233
12242	19057.10569
12243	19056.62665
12244	19056.16441
12245	19055.5934
12246	19055.25104
12247	19055.23431
12248	19054.85734
12249	19054.75502
12250	19054.52863
12251	19054.25343
12252	19053.8386
12253	19053.61176
12254	19053.27804
12255	19052.84554
12256	19052.78374
12257	19052.77786
12258	19052.43129
12259	19052.16513
12260	19051.8091
12261	19051.72255
12262	19051.3842
12263	19051.25444
12264	19050.93788
12265	19050.60752
12266	19050.26171
12267	19049.97275
12268	19049.53816
12269	19049.15107
12270	19048.85243
12271	19048.4369
12272	19047.96176
12273	19047.88343
12274	19047.29047
12275	19047.04675
12276	19046.79219
12277	19046.53845
12278	19046.29472
12279	19046.15246
12280	19045.63693
12281	19045.36076
12282	19044.96523
12283	19044.76482
12284	19044.66683
12285	19044.34903
12286	19044.11965
12287	19043.88596
12288	19043.61928
12289	19043.28742
12290	19043.01863
12291	19042.61333
12292	19042.3986
12293	19042.16082
12294	19042.05331
12295	19041.62153
12296	19041.58921
12297	19041.38167
12298	19041.27805
12299	19040.7911
12300	19040.56877
12301	19040.49814
12302	19039.99393
12303	19039.98058
12304	19039.7931
12305	19039.32518
12306	19039.08366
12307	19038.96933
12308	19038.58065
12309	19038.3464
12310	19038.25619
12311	19037.91835
12312	19037.84429
12313	19037.76178
12314	19037.40972
12315	19037.1955
12316	19037.01439
12317	19036.73704
12318	19036.69436
12319	19036.33181
12320	19036.02658
12321	19035.98218
12322	19035.93341
12323	19035.64845
12324	19035.43144
12325	19034.97257
12326	19034.72673
12327	19034.29566
12328	19033.82829
12329	19033.64738
12330	19033.34711
12331	19033.04542
12332	19033.03864
12333	19033.01067
12334	19032.60809
12335	19032.28024
12336	19031.84959
12337	19031.51691
12338	19030.8127
12339	19030.27939
12340	19029.92444
12341	19029.60391
12342	19029.05497
12343	19028.69369
12344	19028.387
12345	19027.85742
12346	19027.65248
12347	19027.32558
12348	19027.03954
12349	19026.73925
12350	19026.71929
12351	19026.34427
12352	19026.30433
12353	19025.96601
12354	19025.42896
12355	19025.13243
12356	19024.7808
12357	19024.42548
12358	19024.12925
12359	19023.60816
12360	19023.32736
12361	19023.02307
12362	19022.7417
12363	19022.52274
12364	19022.30093
12365	19022.08694
12366	19021.76724
12367	19021.32777
12368	19020.8158
12369	19020.17539
12370	19019.86371
12371	19019.54128
12372	19018.99871
12373	19018.70286
12374	19018.10716
12375	19018.08193
12376	19017.72648
12377	19017.51819
12378	19017.2331
12379	19016.67178
12380	19016.45011
12381	19016.36895
12382	19016.31037
12383	19016.01397
12384	19015.80092
12385	19015.58845
12386	19015.26922
12387	19014.87797
12388	19014.60642
12389	19014.58003
12390	19014.18731
12391	19013.789
12392	19013.13679
12393	19012.85773
12394	19012.63041
12395	19012.35125
12396	19011.89178
12397	19011.61517
12398	19011.41046
12399	19010.96751
12400	19010.46923
12401	19010.19509
12402	19009.46897
12403	19009.2267
12404	19009.01441
12405	19008.87786
12406	19008.83996
12407	19008.46427
12408	19008.29443
12409	19008.05069
12410	19008.00782
12411	19007.64909
12412	19007.10659
12413	19006.6692
12414	19006.35733
12415	19006.09466
12416	19005.80394
12417	19005.57058
12418	19005.24702
12419	19005.03122
12420	19004.68782
12421	19004.25667
12422	19004.02221
12423	19003.95542
12424	19003.68024
12425	19003.30096
12426	19002.95761
12427	19002.61232
12428	19002.39211
12429	19002.04041
12430	19001.80312
12431	19001.45189
12432	19001.2713
12433	19001.10785
12434	19000.9217
12435	19000.60358
12436	19000.59658
12437	19000.49777
12438	19000.41633
12439	19000.17489
12440	18999.80125
12441	18999.6486
12442	18999.38587
12443	18998.92751
12444	18998.48086
12445	18998.13623
12446	18997.61441
12447	18997.46973
12448	18996.99339
12449	18996.72408
12450	18996.32197
12451	18996.18543
12452	18996.17301
12453	18995.76144
12454	18995.36258
12455	18995.03839
12456	18994.40917
12457	18994.14818
12458	18993.63425
12459	18993.30353
12460	18993.00689
12461	18992.64507
12462	18992.11454
12463	18991.83684
12464	18991.44113
12465	18991.16256
12466	18991.07874
12467	18990.48478
12468	18989.9933
12469	18989.45373
12470	18989.16374
12471	18988.82474
12472	18988.48672
12473	18988.47632
12474	18987.9215
12475	18987.87788
12476	18987.49744
12477	18986.94271
12478	18986.43429
12479	18986.09915
12480	18985.76678
12481	18985.49282
12482	18985.43104
12483	18985.0354
12484	18984.6538
12485	18984.21327
12486	18984.16386
12487	18984.08482
12488	18983.60289
12489	18983.34826
12490	18983.09322
12491	18982.96667
12492	18982.83556
12493	18982.50772
12494	18982.12498
12495	18982.09225
12496	18981.72132
12497	18981.38768
12498	18981.09314
12499	18980.65386
12500	18980.38538
12501	18980.06587
12502	18979.80749
12503	18979.46801
12504	18979.04814
12505	18978.68879
12506	18978.30052
12507	18978.16429
12508	18978.08963
12509	18977.7681
12510	18977.76429
12511	18977.28526
12512	18976.88529
12513	18976.45754
12514	18976.40679
12515	18976.00588
12516	18975.33194
12517	18975.12798
12518	18974.88615
12519	18974.64545
12520	18974.30363
12521	18973.9834
12522	18973.74778
12523	18973.49429
12524	18973.24106
12525	18972.85669
12526	18972.65061
12527	18972.29667
12528	18972.10869
12529	18971.642
12530	18971.31131
12531	18971.00556
12532	18970.71764
12533	18970.29898
12534	18969.91182
12535	18969.53536
12536	18969.02148
12537	18968.77033
12538	18968.43213
12539	18968.12157
12540	18967.75814
12541	18967.42702
12542	18967.27214
12543	18966.97512
12544	18966.97347
12545	18966.70008
12546	18966.38921
12547	18966.07628
12548	18965.81399
12549	18965.49342
12550	18965.20353
12551	18965.17108
12552	18964.88212
12553	18964.6776
12554	18964.27864
12555	18964.10235
12556	18963.97001
12557	18963.45859
12558	18963.16571
12559	18962.69543
12560	18962.30325
12561	18961.75443
12562	18961.4035
12563	18961.22376
12564	18960.96394
12565	18960.63728
12566	18960.06262
12567	18959.7237
12568	18959.22345
12569	18958.9625
12570	18958.6035
12571	18958.52174
12572	18958.33567
12573	18957.97716
12574	18957.53258
12575	18957.19531
12576	18956.88803
12577	18956.57769
12578	18956.30109
12579	18955.84754
12580	18955.6177
12581	18955.32919
12582	18954.93258
12583	18954.57168
12584	18954.11587
12585	18953.692
12586	18953.32607
12587	18952.85329
12588	18952.77129
12589	18952.70366
12590	18952.296
12591	18952.07841
12592	18951.79527
12593	18951.35192
12594	18951.03659
12595	18950.79891
12596	18950.57117
12597	18950.29195
12598	18950.07317
12599	18949.71316
12600	18949.36613
12601	18949.18568
12602	18948.79906
12603	18948.6513
12604	18948.31047
12605	18948.10884
12606	18947.64087
12607	18947.42292
12608	18947.24079
12609	18946.77873
12610	18946.3625
12611	18945.88341
12612	18945.52515
12613	18945.1977
12614	18944.78826
12615	18944.15761
12616	18944.10609
12617	18943.87873
12618	18943.81331
12619	18943.50982
12620	18943.18441
12621	18943.12687
12622	18943.10177
12623	18942.60702
12624	18942.29281
12625	18942.24959
12626	18941.89434
12627	18941.52213
12628	18940.99349
12629	18940.67917
12630	18940.41059
12631	18940.38161
12632	18940.05824
12633	18939.94685
12634	18939.59692
12635	18939.5213
12636	18939.25902
12637	18939.13148
12638	18939.12659
12639	18938.98179
12640	18938.6095
12641	18938.57203
12642	18938.24084
12643	18937.92903
12644	18937.41959
12645	18936.90019
12646	18936.45637
12647	18936.15883
12648	18935.75325
12649	18935.65227
12650	18935.28066
12651	18935.08604
12652	18934.88327
12653	18934.54604
12654	18934.08776
12655	18933.78041
12656	18933.45547
12657	18933.07299
12658	18932.57211
12659	18932.26599
12660	18931.82307
12661	18931.58212
12662	18931.3486
12663	18931.01993
12664	18930.93957
12665	18930.6638
12666	18930.21075
12667	18929.9573
12668	18929.69358
12669	18929.67577
12670	18929.41227
12671	18929.35563
12672	18928.78297
12673	18928.54542
12674	18928.12329
12675	18927.83059
12676	18927.57813
12677	18927.21609
12678	18926.73036
12679	18926.35658
12680	18926.33494
12681	18926.25577
12682	18926.01988
12683	18925.71445
12684	18925.59003
12685	18925.34736
12686	18925.30554
12687	18925.02387
12688	18924.57652
12689	18924.20835
12690	18923.68529
12691	18923.39322
12692	18923.35501
12693	18922.85677
12694	18922.56755
12695	18922.20581
12696	18921.8473
12697	18921.57757
12698	18921.3015
12699	18920.7722
12700	18920.32705
12701	18919.9834
12702	18919.74214
12703	18919.71605
12704	18919.29177
12705	18919.04048
12706	18918.45728
12707	18918.30489
12708	18917.99771
12709	18917.46399
12710	18917.18226
12711	18916.86332
12712	18916.49086
12713	18916.088
12714	18915.58396
12715	18915.53878
12716	18915.41217
12717	18915.22773
12718	18914.72485
12719	18914.7217
12720	18914.634
12721	18914.44256
12722	18914.26757
12723	18913.80494
12724	18913.50566
12725	18913.16071
12726	18913.0195
12727	18912.5087
12728	18912.16691
12729	18911.86263
12730	18911.32181
12731	18910.99281
12732	18910.68551
12733	18910.34531
12734	18909.76905
12735	18909.66755
12736	18909.27554
12737	18908.86553
12738	18908.78044
12739	18908.44901
12740	18908.06027
12741	18907.64081
12742	18907.51458
12743	18907.26424
12744	18906.88235
12745	18906.59111
12746	18906.23926
12747	18905.83788
12748	18905.58313
12749	18905.25552
12750	18904.69963
12751	18904.42333
12752	18904.15543
12753	18903.70042
12754	18903.69229
12755	18902.87953
12756	18902.43793
12757	18902.25261
12758	18901.87557
12759	18901.33988
12760	18901.11777
12761	18900.88852
12762	18900.47784
12763	18900.25357
12764	18899.54763
12765	18899.21483
12766	18898.86355
12767	18898.48152
12768	18898.16924
12769	18898.1545
12770	18898.06269
12771	18897.90148
12772	18897.44745
12773	18896.90682
12774	18896.71414
12775	18896.51114
12776	18896.50717
12777	18896.03825
12778	18895.99949
12779	18895.4661
12780	18895.00264
12781	18894.79753
12782	18894.60631
12783	18894.25617
12784	18893.96515
12785	18893.95058
12786	18893.94234
12787	18893.19932
12788	18892.95663
12789	18892.65351
12790	18892.15323
12791	18891.95755
12792	18891.66536
12793	18891.40359
12794	18891.07255
12795	18890.96962
12796	18890.46148
12797	18890.31847
12798	18889.97756
12799	18889.89505
12800	18889.71813
12801	18889.32786
12802	18888.94367
12803	18888.59837
12804	18888.1556
12805	18887.86706
12806	18887.39342
12807	18886.9771
12808	18886.73548
12809	18886.6821
12810	18886.39198
12811	18886.15953
12812	18885.7988
12813	18885.67294
12814	18885.58787
12815	18885.39727
12816	18885.03432
12817	18884.68701
12818	18884.08053
12819	18883.83632
12820	18883.61098
12821	18883.40711
12822	18883.0853
12823	18882.75076
12824	18882.48691
12825	18882.23746
12826	18882.0203
12827	18881.70792
12828	18881.07735
12829	18880.65796
12830	18880.19002
12831	18880.04898
12832	18879.64631
12833	18879.45846
12834	18879.20134
12835	18878.90411
12836	18878.59098
12837	18878.13961
12838	18877.84538
12839	18877.66314
12840	18877.41514
12841	18877.19247
12842	18876.66211
12843	18876.47716
12844	18876.26796
12845	18875.67525
12846	18875.35166
12847	18875.15876
12848	18874.84811
12849	18874.55823
12850	18874.20262
12851	18873.81726
12852	18873.5456
12853	18873.23836
12854	18872.91179
12855	18872.53507
12856	18872.23368
12857	18872.13189
12858	18871.61528
12859	18871.20526
12860	18870.97928
12861	18870.49346
12862	18870.4307
12863	18870.17204
12864	18869.69053
12865	18869.44335
12866	18869.06211
12867	18868.81032
12868	18868.45307
12869	18868.20114
12870	18867.87075
12871	18867.39665
12872	18867.09569
12873	18866.58012
12874	18866.15831
12875	18865.45666
12876	18865.34062
12877	18864.83039
12878	18864.82292
12879	18864.49017
12880	18864.18849
12881	18864.09673
12882	18863.74003
12883	18863.40178
12884	18863.06208
12885	18862.66773
12886	18862.55042
12887	18862.51153
12888	18862.35193
12889	18862.03827
12890	18862.01399
12891	18861.71421
12892	18861.6052
12893	18861.58133
12894	18861.47096
12895	18861.01824
12896	18860.92542
12897	18860.56046
12898	18860.37709
12899	18860.11106
12900	18859.85768
12901	18859.58902
12902	18859.04976
12903	18858.70814
12904	18858.42753
12905	18858.11797
12906	18858.09435
12907	18857.67664
12908	18857.36646
12909	18857.07219
12910	18856.55187
12911	18856.26442
12912	18855.88946
12913	18855.65482
12914	18855.43655
12915	18855.40586
12916	18855.35712
12917	18854.92102
12918	18854.74401
12919	18854.45508
12920	18854.31522
12921	18854.31318
12922	18854.13916
12923	18854.00614
12924	18853.72327
12925	18853.28352
12926	18852.94432
12927	18852.8061
12928	18852.42649
12929	18852.23654
12930	18851.6704
12931	18851.29266
12932	18850.74617
12933	18850.64914
12934	18850.11152
12935	18850.00259
12936	18849.74931
12937	18849.45049
12938	18849.09754
12939	18848.87647
12940	18848.70331
12941	18848.20111
12942	18848.12069
12943	18847.77535
12944	18847.64137
12945	18847.28568
12946	18847.21697
12947	18846.76612
12948	18846.55913
12949	18846.09922
12950	18845.7972
12951	18845.78917
12952	18845.44485
12953	18845.14249
12954	18844.83706
12955	18844.52795
12956	18844.22467
12957	18843.89057
12958	18843.53527
12959	18843.36318
12960	18842.9978
12961	18842.52684
12962	18842.19586
12963	18841.69507
12964	18841.43763
12965	18840.98887
12966	18840.72422
12967	18840.41047
12968	18840.10115
12969	18839.71251
12970	18839.15631
12971	18838.73189
12972	18838.65469
12973	18838.40439
12974	18838.01422
12975	18837.75341
12976	18837.37278
12977	18837.09382
12978	18836.82669
12979	18836.65742
12980	18836.39946
12981	18836.39875
12982	18835.86684
12983	18835.52118
12984	18835.30303
12985	18834.91998
12986	18834.87516
12987	18834.41897
12988	18834.06389
12989	18833.72131
12990	18833.38695
12991	18833.22626
12992	18832.71715
12993	18832.46716
12994	18832.17473
12995	18831.85483
12996	18831.49031
12997	18831.21573
12998	18831.20145
12999	18831.20086
13000	18830.70164
13001	18830.2689
13002	18829.71731
13003	18829.24923
13004	18828.87103
13005	18828.78928
13006	18828.47994
13007	18828.02195
13008	18827.6625
13009	18827.36134
13010	18827.07399
13011	18826.56236
13012	18826.14183
13013	18826.00928
13014	18825.78442
13015	18825.3384
13016	18825.25414
13017	18824.84699
13018	18824.52344
13019	18824.31815
13020	18824.23868
13021	18824.0518
13022	18823.70151
13023	18823.69914
13024	18823.67427
13025	18823.1538
13026	18822.76623
13027	18822.61859
13028	18822.43393
13029	18822.29077
13030	18822.08362
13031	18821.88476
13032	18821.63756
13033	18821.31039
13034	18821.13764
13035	18820.94263
13036	18820.69276
13037	18820.22727
13038	18820.2217
13039	18819.92682
13040	18819.76455
13041	18819.45549
13042	18819.26985
13043	18819.19321
13044	18818.78605
13045	18818.75415
13046	18818.39448
13047	18818.12716
13048	18817.63565
13049	18817.38129
13050	18817.23405
13051	18817.02462
13052	18816.8275
13053	18816.39671
13054	18816.2538
13055	18815.94886
13056	18815.50045
13057	18815.19225
13058	18814.75704
13059	18814.75632
13060	18814.18022
13061	18813.73307
13062	18813.73237
13063	18813.46213
13064	18813.00813
13065	18812.45533
13066	18812.15131
13067	18811.84547
13068	18811.67896
13069	18811.64854
13070	18811.39182
13071	18811.14808
13072	18810.9091
13073	18810.57199
13074	18810.55351
13075	18810.31197
13076	18809.66304
13077	18809.2198
13078	18809.18668
13079	18808.94916
13080	18808.42724
13081	18807.85492
13082	18807.39025
13083	18807.03737
13084	18806.58046
13085	18806.51492
13086	18806.27661
13087	18805.91349
13088	18805.8167
13089	18805.70193
13090	18805.42501
13091	18805.33836
13092	18805.01399
13093	18804.71627
13094	18804.69671
13095	18804.64784
13096	18804.34405
13097	18804.0399
13098	18803.89035
13099	18803.53205
13100	18803.10852
13101	18802.94685
13102	18802.57923
13103	18802.56805
13104	18802.10067
13105	18801.59091
13106	18801.33947
13107	18801.0448
13108	18800.6388
13109	18800.27905
13110	18799.82373
13111	18799.38537
13112	18799.25045
13113	18799.05067
13114	18798.76778
13115	18798.44968
13116	18798.20161
13117	18798.15765
13118	18797.86153
13119	18797.69275
13120	18797.28505
13121	18796.98867
13122	18796.81351
13123	18796.68753
13124	18796.60042
13125	18796.32165
13126	18795.98546
13127	18795.67529
13128	18795.27481
13129	18795.04548
13130	18794.68065
13131	18794.59438
13132	18794.52913
13133	18794.15064
13134	18793.64539
13135	18793.46474
13136	18792.99794
13137	18792.50797
13138	18791.80962
13139	18791.49082
13140	18791.10202
13141	18790.84391
13142	18790.5958
13143	18790.53446
13144	18790.13711
13145	18789.86927
13146	18789.69226
13147	18789.39396
13148	18789.0287
13149	18788.66852
13150	18788.33032
13151	18788.14357
13152	18787.93706
13153	18787.33013
13154	18786.92907
13155	18786.51916
13156	18786.24989
13157	18785.89783
13158	18785.55615
13159	18785.45397
13160	18785.08721
13161	18785.07579
13162	18784.85559
13163	18784.59264
13164	18784.32611
13165	18783.97747
13166	18783.68306
13167	18783.3267
13168	18782.98384
13169	18782.60789
13170	18782.48048
13171	18782.18228
13172	18781.90385
13173	18781.4282
13174	18781.09349
13175	18780.69758
13176	18780.20154
13177	18779.81593
13178	18779.46303
13179	18778.92662
13180	18778.90714
13181	18778.33726
13182	18778.29831
13183	18777.9021
13184	18777.66554
13185	18777.44062
13186	18777.36604
13187	18777.11348
13188	18776.84241
13189	18776.52421
13190	18776.20459
13191	18775.84941
13192	18775.5544
13193	18775.26172
13194	18775.00872
13195	18774.79862
13196	18774.68095
13197	18774.64858
13198	18774.49754
13199	18774.36165
13200	18774.14706
13201	18773.96316
13202	18773.73218
13203	18773.65257
13204	18773.26927
13205	18772.91521
13206	18772.44622
13207	18772.29272
13208	18772.09407
13209	18772.03501
13210	18771.79004
13211	18771.40551
13212	18771.08413
13213	18770.53624
13214	18770.22936
13215	18769.91926
13216	18769.6656
13217	18769.35017
13218	18768.97075
13219	18768.617
13220	18768.22609
13221	18767.98263
13222	18767.75334
13223	18767.54085
13224	18767.16206
13225	18766.82851
13226	18766.45311
13227	18766.00777
13228	18765.75153
13229	18765.44492
13230	18764.73869
13231	18764.42211
13232	18764.0619
13233	18763.60217
13234	18763.22814
13235	18763.02022
13236	18762.76458
13237	18762.42281
13238	18762.06878
13239	18761.67214
13240	18761.28476
13241	18761.1027
13242	18760.92974
13243	18760.76739
13244	18760.45797
13245	18760.20147
13246	18759.98118
13247	18759.60495
13248	18759.29047
13249	18758.88557
13250	18758.50394
13251	18758.35482
13252	18758.0352
13253	18757.21611
13254	18756.87687
13255	18756.67831
13256	18756.58359
13257	18756.30157
13258	18756.15517
13259	18755.76479
13260	18755.26498
13261	18754.85987
13262	18754.59775
13263	18754.35629
13264	18754.09724
13265	18753.69202
13266	18753.24101
13267	18752.90344
13268	18752.59311
13269	18752.38908
13270	18752.13838
13271	18751.64911
13272	18751.53526
13273	18751.4528
13274	18751.12863
13275	18750.7754
13276	18750.72861
13277	18750.4368
13278	18750.29797
13279	18749.8444
13280	18749.47587
13281	18749.04452
13282	18748.8407
13283	18748.38047
13284	18748.33132
13285	18747.91899
13286	18747.65766
13287	18747.59308
13288	18747.49807
13289	18747.11866
13290	18746.66557
13291	18746.56114
13292	18745.98166
13293	18745.72163
13294	18745.66032
13295	18745.53035
13296	18745.28972
13297	18745.03848
13298	18744.94905
13299	18744.63125
13300	18744.29329
13301	18743.84942
13302	18743.46234
13303	18743.15039
13304	18742.85578
13305	18742.48531
13306	18742.10187
13307	18741.79954
13308	18741.7339
13309	18741.58802
13310	18741.44146
13311	18741.26924
13312	18740.84927
13313	18740.56936
13314	18740.31623
13315	18740.07055
13316	18739.73128
13317	18739.28985
13318	18738.97638
13319	18738.54528
13320	18738.44991
13321	18738.06047
13322	18737.69088
13323	18737.32847
13324	18737.05919
13325	18736.69027
13326	18736.46658
13327	18736.19729
13328	18736.08197
13329	18735.55241
13330	18735.17823
13331	18734.72281
13332	18734.39866
13333	18734.16725
13334	18733.89562
13335	18733.83489
13336	18733.66667
13337	18733.24779
13338	18732.88726
13339	18732.44463
13340	18732.41251
13341	18732.0423
13342	18731.61307
13343	18731.15417
13344	18731.12767
13345	18730.80507
13346	18730.72613
13347	18730.469
13348	18730.30124
13349	18729.96269
13350	18729.6224
13351	18729.56439
13352	18729.01858
13353	18729.0157
13354	18728.92882
13355	18728.48483
13356	18728.26822
13357	18728.26122
13358	18727.89876
13359	18727.40588
13360	18727.1857
13361	18726.91221
13362	18726.71497
13363	18726.51479
13364	18726.06338
13365	18725.68401
13366	18725.19705
13367	18725.14538
13368	18724.6833
13369	18724.26038
13370	18724.23529
13371	18724.09845
13372	18723.76671
13373	18723.63768
13374	18723.44177
13375	18723.13665
13376	18722.94993
13377	18722.9237
13378	18722.85842
13379	18722.6186
13380	18722.56883
13381	18722.22829
13382	18721.75292
13383	18721.70454
13384	18721.38488
13385	18721.10617
13386	18721.06531
13387	18720.74712
13388	18720.41069
13389	18720.01787
13390	18719.66081
13391	18719.39461
13392	18719.03329
13393	18718.70739
13394	18718.53489
13395	18718.21029
13396	18717.62112
13397	18717.55886
13398	18717.43558
13399	18717.10758
13400	18716.76992
13401	18716.42617
13402	18716.40362
13403	18716.0473
13404	18715.77384
13405	18715.14945
13406	18714.88234
13407	18714.51233
13408	18714.18664
13409	18713.83747
13410	18713.73165
13411	18713.42362
13412	18713.10183
13413	18712.69464
13414	18712.3571
13415	18712.31837
13416	18711.87458
13417	18711.59217
13418	18711.32087
13419	18711.10117
13420	18710.83006
13421	18710.51294
13422	18710.057
13423	18709.78782
13424	18709.69866
13425	18709.40868
13426	18709.24933
13427	18708.96427
13428	18708.81219
13429	18708.50144
13430	18708.19036
13431	18707.83453
13432	18707.74609
13433	18707.2438
13434	18706.91735
13435	18706.76703
13436	18706.23127
13437	18705.93928
13438	18705.71057
13439	18705.48246
13440	18705.4648
13441	18705.09235
13442	18704.78019
13443	18704.38652
13444	18703.94505
13445	18703.60717
13446	18703.30634
13447	18703.14512
13448	18703.13465
13449	18702.92055
13450	18702.62781
13451	18702.59399
13452	18702.19735
13453	18702.08796
13454	18701.77607
13455	18701.47993
13456	18701.22342
13457	18700.95144
13458	18700.63966
13459	18700.4638
13460	18700.34334
13461	18700.11241
13462	18699.9889
13463	18699.66234
13464	18699.2801
13465	18699.19344
13466	18698.83111
13467	18698.66619
13468	18698.2975
13469	18697.99643
13470	18697.95118
13471	18697.46402
13472	18697.25288
13473	18696.8981
13474	18696.4866
13475	18696.17184
13476	18696.02248
13477	18695.75838
13478	18695.34739
13479	18695.04545
13480	18694.65825
13481	18694.43117
13482	18694.37486
13483	18694.02111
13484	18693.78549
13485	18693.64607
13486	18693.45255
13487	18693.08253
13488	18692.64075
13489	18692.47757
13490	18692.2204
13491	18692.10107
13492	18691.86969
13493	18691.69039
13494	18691.34888
13495	18691.11179
13496	18690.84857
13497	18690.39768
13498	18690.10891
13499	18689.56197
13500	18689.39227
13501	18689.16921
13502	18688.80637
13503	18688.33357
13504	18687.92366
13505	18687.64709
13506	18687.40831
13507	18687.08419
13508	18686.70007
13509	18686.22912
13510	18685.67448
13511	18685.46427
13512	18685.43847
13513	18684.93825
13514	18684.74214
13515	18684.72325
13516	18684.66345
13517	18684.27066
13518	18683.91482
13519	18683.66696
13520	18683.3752
13521	18683.17232
13522	18682.85302
13523	18682.44793
13524	18682.36659
13525	18681.96937
13526	18681.68759
13527	18681.44455
13528	18681.07695
13529	18680.6861
13530	18680.42597
13531	18679.9193
13532	18679.56814
13533	18679.08322
13534	18678.57052
13535	18678.34287
13536	18677.96116
13537	18677.74685
13538	18677.45529
13539	18677.11939
13540	18677.10493
13541	18676.65653
13542	18676.56454
13543	18676.35979
13544	18676.03651
13545	18676.00133
13546	18675.89268
13547	18675.71075
13548	18675.13639
13549	18674.62408
13550	18674.12788
13551	18673.80647
13552	18673.45753
13553	18673.25673
13554	18672.85627
13555	18672.64364
13556	18672.28089
13557	18672.26132
13558	18671.99134
13559	18671.93556
13560	18671.54112
13561	18671.22631
13562	18670.96124
13563	18670.77909
13564	18670.42231
13565	18670.3378
13566	18670.04074
13567	18670.03114
13568	18669.80889
13569	18669.43738
13570	18669.39254
13571	18669.03416
13572	18668.5481
13573	18668.13885
13574	18667.80545
13575	18667.18692
13576	18666.87347
13577	18666.37951
13578	18666.06441
13579	18665.84792
13580	18665.2853
13581	18664.93588
13582	18664.72547
13583	18664.32971
13584	18664.27439
13585	18664.08224
13586	18663.79953
13587	18663.7328
13588	18663.35117
13589	18663.15058
13590	18662.90237
13591	18662.70601
13592	18662.38156
13593	18662.06402
13594	18661.81066
13595	18661.47837
13596	18661.40083
13597	18661.239
13598	18660.8617
13599	18660.68115
13600	18660.65951
13601	18660.37677
13602	18659.9597
13603	18659.63697
13604	18659.31082
13605	18659.10045
13606	18658.65939
13607	18658.42351
13608	18658.34989
13609	18658.31793
13610	18657.70199
13611	18657.26193
13612	18657.02292
13613	18656.83158
13614	18656.54191
13615	18656.47973
13616	18655.92203
13617	18655.84351
13618	18655.57421
13619	18655.47958
13620	18655.17031
13621	18654.95853
13622	18654.80382
13623	18654.62511
13624	18654.39031
13625	18653.98622
13626	18653.8533
13627	18653.73046
13628	18653.32565
13629	18653.01803
13630	18653.01317
13631	18652.7244
13632	18652.62918
13633	18652.43504
13634	18652.27837
13635	18652.24914
13636	18651.88866
13637	18651.78797
13638	18651.34892
13639	18650.95451
13640	18650.91023
13641	18650.58355
13642	18650.26172
13643	18650.25137
13644	18649.989
13645	18649.76582
13646	18649.49743
13647	18649.18233
13648	18648.88173
13649	18648.10668
13650	18647.78046
13651	18647.5114
13652	18647.22797
13653	18646.91921
13654	18646.63567
13655	18646.22041
13656	18645.64393
13657	18645.25868
13658	18644.95669
13659	18644.63991
13660	18644.54791
13661	18644.29677
13662	18643.85831
13663	18643.42036
13664	18643.19818
13665	18642.97221
13666	18642.75328
13667	18642.40491
13668	18642.14572
13669	18641.77411
13670	18641.49028
13671	18641.06112
13672	18640.61195
13673	18640.26689
13674	18640.06252
13675	18639.54904
13676	18639.05854
13677	18638.64389
13678	18638.42379
13679	18637.97254
13680	18637.4699
13681	18637.38423
13682	18637.0803
13683	18636.63568
13684	18636.49039
13685	18636.15098
13686	18636.01768
13687	18635.66495
13688	18635.49907
13689	18635.4778
13690	18635.11815
13691	18634.78537
13692	18634.3093
13693	18633.96423
13694	18633.66884
13695	18633.66059
13696	18633.45871
13697	18633.30688
13698	18632.86872
13699	18632.42703
13700	18632.32443
13701	18631.90197
13702	18631.59278
13703	18631.35938
13704	18630.97493
13705	18630.93603
13706	18630.49877
13707	18630.02551
13708	18629.62036
13709	18629.37084
13710	18629.1942
13711	18629.03705
13712	18628.49523
13713	18628.2198
13714	18627.88619
13715	18627.45284
13716	18627.04458
13717	18626.81932
13718	18626.66911
13719	18626.11405
13720	18625.71246
13721	18625.3666
13722	18625.12813
13723	18624.83893
13724	18624.54204
13725	18624.48446
13726	18624.27752
13727	18624.08293
13728	18623.98994
13729	18623.68616
13730	18623.30669
13731	18623.09927
13732	18622.38008
13733	18622.08938
13734	18621.65335
13735	18621.36872
13736	18620.89247
13737	18620.70881
13738	18620.32508
13739	18620.00884
13740	18619.75417
13741	18619.50715
13742	18619.42857
13743	18619.05892
13744	18618.77844
13745	18618.53861
13746	18618.24798
13747	18617.89795
13748	18617.56544
13749	18617.08266
13750	18616.51743
13751	18616.1909
13752	18615.86961
13753	18615.34484
13754	18615.01676
13755	18614.54717
13756	18614.46449
13757	18614.4449
13758	18614.30565
13759	18614.07108
13760	18613.48815
13761	18613.20778
13762	18612.9244
13763	18612.56435
13764	18612.16569
13765	18611.83842
13766	18611.80856
13767	18611.29138
13768	18610.94566
13769	18610.53238
13770	18610.04395
13771	18609.76301
13772	18609.48505
13773	18609.25531
13774	18609.19155
13775	18608.97149
13776	18608.13087
13777	18607.82647
